text,label
Never settle for less. ️ @ Hollywood Walk of Fame,0
Happy Anniversary to the man of my dreams. Thanks for putting up with me with much patience…,2
In my mind chilling in my car like …,1
#Repost @user the HEAT to themixxgrilllv tonight!! @ The Mixx Grill &amp;…,3
"I got the code to the #WiFi look @ Palm Desert, California",1
Just a little #Throwback to the Halloween performance with my dance squad and me @ Southwestern…,4
Glad that everyone made it in the picture #winterraverday #perf #sockmonkey @ Disneyland,1
IT'S BRITNEY BITCH best night ever!!! #britneyspears #toxic #bachlorette kaileejones87…,2
Dumbbell Row #vaporX5intensitygiveaway @user #bodybuilding #bodybuilder #fitness…,3
Just watch this please #Repost blakevapes thelucasbros this is…,1
thank you for always comin thruu @ Will Rogers State Historic Park,2
BIG LOVE &amp; Merry Christmas all #californiachristmas #danceofthesugarplumfairy #thenutcracker…,0
Kisses from the Rockin Models! Committed and Fun @user I ️ my Tribe! #rockinmodels…,0
@user your giggle at the end tho,1
I think I know where I got my athletic fight from... She is the most competitive women I've…,3
@user come to startup weekend tomorrow and let's design that.,4
I've been thinking a lot about #pitbull lately . ericyahnker @user @ I Love Tofu &amp; Korean Bbq,2
"""CCC"" MUSIC VIDEO OUT NOW!! ^Working twice as hard to get double the satisfaction…",3
"This little face. #geaballerina #caturday ️ @ Los Angeles, California",0
"madronecalifornia and that fire #vipercookies We always have their greatest hits!! AK47,…",3
tbt when yung hazmi &amp; thugleen dropped the most fuego mixtape @ Disneyland,3
"Wish they had veggie items but I'll take the drinks. #diamondmember (@ Hilton Executive Lounge in San Jose, CA)",4
@user will do Tommy!,2
From a cold but fun shoot witg Kayleigh Swenson (kayleigh_swenson). Give her a follow!!…,3
Good morning #ShesAGent #SAGinLA @ Poppy + Rose,4
Sometimes it's important to just take the time off you need. ️ ️ @ The Martin Las Vegas,0
I need a cover for this @ SLS Las Vegas Hotel &amp; Casino,3
"Handicap finessin these ""play it straight"" fools CURVEEE 21…",1
Reppin my nz_costamesa team nutritionzone @ The12-Costa Mesa,2
Our fav old stomping grounds loved. Missed you more than words can express. @ Brewers Yuma,2
One of my favorite pieces...probably because I got to watch him paint it ️#ivospirov #lovehim…,0
Ramen time ️ @ Silverlake Ramen,0
She said yes @ Land of Love,2
How I train for photoshoots #englishbreakfast #tahoebound @ Fox &amp;…,1
"Thankful for the jefita @ North Hollywood, California",2
Thank you for such a fun night @user ️ Dixie chicks part 2 @ Hollywood Bowl,0
DINNER at my mom's office I ate faster than my mom thanks…,1
"Happy Monday! @ Sunset Area, San Francisco, Ca",4
Geek Around Nights start tonight at 8:00 pm. @ Proof Bar,4
Vatos Locos Forever #Vegas #Jlo #seesters @ Planet Hollywood…,1
This one #tichava #travels #healdsburg @ Healdsburg SHED,2
Love this pic ️ ️ @user @ ARIA Resort &amp; Casino,0
Tre &amp; Ezra's first of many play dates ️ #AlwaysEating @ PlayHappy Café,0
Goodbye holidays!!! Now time to get back on track See you all @user 9:30am…,1
#vegasvacation #snapchatwas #fremontstreet @ Fremont Street…,3
"I am so in love with this sun-kissed couple for their Santa Barbara engagement session, ️ @user",0
The city was on fire lastnight well it was more like 4am @ Universal Studios Hollywood,3
"Ooh, I love you so // 8.8.16 @ Cannon Beach, Oregon",3
I couldn't be more in ️ with this woman britni_m #happyholidays @ Malarky's Irish Pub,0
@user @user tomorrow night is going to be don't miss out!!! #fridaynight…,3
"Selfie with Minnie @ Main Street, U.S.A.",2
The place was lit as fuuuuuuuuck @user @user thepalladium #GOONSTAKEAMERICA…,3
Yosemite at night w/ yaer_productions @ Yosemite National Park,3
Tore Down Hollywood Blvd with Rarri's Back To Back with my bro @user &amp; Shorty in my lap! …,1
"Photo cred: JamesParkerGibsonBeautiful! @ Cannon Beach, Oregon",4
It's been that type of week #rum I will cleanse mid month @user,1
On the press for the Holidays!! Available soon!! We ️ silver foil!! #screenprinting…,0
Hearts up # @ PIER 39,2
"I have really been enjoying myself here @ San Francisco, California",4
Something special for your sweetie! #larchmont #eberjey #voluspa# @ Pickett Fences,2
"Established 2000. BFF4L #whs2007 (missing nichole_mikkelson) @ Venice, California",2
Me taking a picture of Adam taking a picture of @user printing us a photo! @ Sands Hotel and…,4
Profound fireplace talk. #bigbear #fireplace #girltalk #rico #birthdayweekend @ Camp Run A Muk…,3
My fave #r2d2 #sandart #sandsculpting #longbeachfestival #californialivin #starwars #geekpics…,4
Murdered this burger! Thanks bonezmalone13 for the commentary oh its good! #Snapchat #food…,1
️ ️ ️ ️ ️ ️Repost from @user using repostregramapp - @user is getting very…,0
"Have mercy! #FullHouseHouse ️ @ San Francisco, California",0
A romantic weekend roadtrip with my love #sanluisobispo #morrobay…,2
I'd go to the end of the world for you #2017 #newmusic #thepsylence #dtla #artist #Toronto @user,2
@user why is that cute af? Haha,1
PART ONE OF MY AB WORKOUT TONIGHT! ⠀⠀Was inspired by gymnastics ab routines to music on…,3
My family away from my family ️️ Happy Thanksgiving from us to you! @ Paradise Cove Beach Cafe,0
Birthday girl is a baddie @ Central Washington University,3
️ @ Champion Party Supply,0
Our new website is now up~ the new URL is also in our profile! #oakland #oaklandloveit…,4
New decal from @user just came in! Loving it #decal #wannabuyahouse #macbook #samsung…,2
"Off to Denver (@ McCarran International Airport - @user in Las Vegas, NV)",2
How I feel on my birthday turning another year never felt so good! Let's pour ourselves little…,1
@ Mad House Comedy Club,4
I may look scared but I'm fucking motivated @ San Francisco Armory,1
"The weakened was lit @ Ventura, California",3
when you see your best friend after a month #merrychristmas #HOPEYALLGOTTURNT…,4
@user Thanks Obi,4
On the hunt for a venue #friday #latergram #westhollywood @ Pump Restaurant,3
Goodmorning The HelpMe Foundation is supported the 2016 Educational 8k and 1 mile Fun Run.…,4
Happy Birthday to my main I hope you have one of the best days and…,2
@user tore the roof off on this one!!! #caliente #workitout #hiphop #bringitback…,3
@ High Roller Vegas,2
Views from yesterday #vscocam #oregon #oregoncoast @ Cannon Beach Ocean,2
ONE TREE HILL w AMAZING MAMA's #california #hikes ️#Repost @user with…,0
Carmen San Diego!! I found here! @ Target,1
#VegasProblems #Realestate bottlegirlproblems promoter_problems #saynotodrugs @ Lucky…,1
When you're at WORLDZ waiting to watch your CEO slay pttow @ Skirball Cultural Center,2
The bat showed up late in the tourney but the kid's defense was this last weekend in USSSA…,3
Heaven's last ballet class They put on a short performance. She had a great time &amp; made new…,4
Fires burning while I'm taking fire pics @ USS Theodore Roosevelt - CVN 71,3
so happy I finally got to meet this one @ Rupaul's Dragcon At Los Angeles Convention Center,2
Osea ubicate! @ Hilltop High,1
My two favorite white people #batesnutfarm #pumpkinpatch #pumpkins #fall #october @ Bates…,1
ATTENTION LITTER PISSERS....#wtf #pissheads #dontlitter…,1
@user is making sure @user doesn't funk up my leg. #nopressure @ Tattoo Zoo,1
Yooooooo @ N. Hollywood,1
Yosted on Haight st blowing on wit Goofy #Puffpuffpass #ShmopLife…,3
I caaaaaant w this area these mfs fighting over coats.,1
"Meet my dearest friends, 21 &amp; 22. Tons of love for these humans. @user and I have…",1
Puppy love. ️#puppylove #babyanimals #seal #harborseal #monterey #cute #animals #cuteanimals…,0
Carmelo and Phillip ️ Cuddle time ️ #lovecats @ Abbot Kinney Venice Beach,0
Happy holidays from me and my man #DRobbisfinallyoffthemarket #tooklongenough #jkstillsingle @user,2
Last weekend at Q malaamusic #lit @ Q Nightclub,3
Merienda time at work #empanadaandcoffee for 15min break @ California Pacific Medical Center,4
"️ LBC @ Ballast Point Brewery and Kitchen, Long Beach",0
"Love. ️️#lovetribe jrbuckendahl @ Yachats Beach, Oregon",0
few people make me laugh like this one right here #KindaSortaVegan @ Mixology101,1
Post cards for design week #DWPDX Friday April 22nd 4-7 PM #dwpdx2016 just arrived. #XPLANE…,3
Makin' that good hot water #FossilQ #DelAmoLovesFossil…,3
i'm dying,1
"@user x @user @ Burbank, California",3
So many people feeling it today #berniesanders2016 @ Irvine Meadows Amphitheatre,3
"Swag... #GrandOpening #WMag #KLSBeverlyHills #Chauncea ️ @ Beverly Hills, California",0
Be Healthy. Get Active. Ride! I support B4BC #unselfie #givingtuesday @user ️ supporting…,0
#olive #tree @user #beautiful #tree ️ ️ ️#love @ Orfila Vineyards &amp; Winery,0
Today's adventure. @ Franklin Trailhead,2
@user Bernie is a rational man.,4
that dj booth tho.. #slore #poppinbottles #dillonfrancis #surrendernightclub #thewynn…,3
"Monkey Face rock ️ #hometown #beautiful #ChicoCA #monkeyfacerock #love @ Monkey Face, Upper…",0
'Cause I love her. #girlfriends #pirateshirt #thebest #bowlscore #myfave ozlytle @ Amf 300…,2
"Let the tears start flowin. Never goodbye, just see you later @user",2
Always sleep barking. Literally every time he sleeps I love it! #sleepbarking #barking…,1
"Its been so long ️ (@ The @user in San Diego, CA)",0
When you are tired or discouraged Have you turned to look. I will always behind My J #KAI…,4
"I got ""have a better day"" flowers. This makes up for the stalker flowers from last month. …",1
"Recap of the shoot | #35palas12REMIX you hear that tag #producedbycapi @ Huntington Park,…",3
@user fan art from our acoustic set @user •••••drumuniversity@worshipdrummer…,2
Finally got to meet @user @ San Diego Convention Center,2
"#LookingIntoTheFuturePicture Love ️ Spending Quality time, with my…",0
When someone says they got fire @ San Fernando Valley,1
But how can I #pose for a #ChristmasCard if you won't put the on ?#Christmas #ChristmasDay…,3
You can find beauty in the simple things #justdoit #change #thinking #healthy…,4
yum yum!!! #patokangbagoongniinday #bayabas @ Navy Lodge - 32nd St Naval Station,1
#MCM #iloveyou #boyfriend #dayoff @ The Duck Dive,2
"Someone's getting a new toy (not me hahaha) (@ Apple in Northridge, CA w/ @user",1
@ Myth Taverna and Lounge,3
Been too long since I took one of these ️#brothers #portland @ Hillsdale Dog Park,0
"Meet the newest member of the squad "" 2 SPOONz "" mixtape droppin soon @ Riverside, California",3
When a classically vintage invitation set can make your heart skip a beat. ️ we hope you will…,0
"Happy Anniversary cowboy Our marriage, friendship and love is the best part of my life and…",2
My grandpa drops f bombs like no other,1
Hashtag: Flights w/ Friends...this should be a new trend @ Half Lion Brewing Co.,4
Dessert!!! Syrup to the max #overflow @ Jean Phillipe Patisserie,1
"@ San Clemente, California",4
"Dog party yesterday ️ ️ #dogs #dogsofinstagram #dogoftheday #dogphotography @ Port Hueneme,…",0
Christmas Eve Eve with the best friends ever. A tradition here at the Delmonico household. ️ @user,0
"Cruisin' down the street in Jake's Volvo #NWA @ Compton, California",3
One picture to sum up my playstation E3 conference yeah that is my standing in shock ••صورة…,1
#DreamOn2016 @ New York - New York Hotel &amp; Casino Las Vegas,1
Views from the 6(th row of a really high section but Drake was so it's fine) @ The Forum,3
"""Train yourself to find the blessing in everything."" @ Truckee…",2
Lol not literally #drivethru #crazydrivers #License #DrivingLessons #DriversLicense #NewCar…,1
Rose Bowl with my godmama ️ @ Rose Bowl Stadium,0
Joey came to get a peanut brittle shake @ StarStruck Nutrition,4
Can't wait to be back in summercampmars in 80 days!!! Love me some…,4
"""I can't imagine being anywhere else but here"" @user #sleepingwithsirens @ Shoreline…",2
"#bff #mysmartmealprep @ Fitness 19 - Milpitas, CA",1
I missed my love can't wait to see where life takes you the next…,2
First day back at my favorite place and a very happy birthday to aprilkristene #disney…,4
California 3 years ago ️ #adventure #venicebeach #chasingsunsets #explore #hinick #california…,0
Volume lashes for Anna ️ yoursolarsista #sandiegolashes #evolvelashes #borboletabeauty…,0
Sometimes you just have catch that shot when they are not paying attention. #smile #lafd…,4
Morgan Freeman's face @ The Academy,1
#fashion #editorial #planeboneyard #hot @ Mojave Desert,3
"It was quite a National Lampoon type of day today! Good times @ Bridlemile, Portland, Oregon",4
Couldn't stop laughing . #totchos #coopersalehouse #lakecityway…,1
Spa days are the best days ️#Vegas #spa #aria #louisvuitton #luxury #local #relax #ariaspa…,0
the @user Arctic Berry Peel! #organicskincare #eminenceorganics @ Le Pink &amp; Co…,2
Today is Tech Rehearsal for Edmodo 's #edmodocon2016 !! Super excited @ Edmodo HQ today!!! ️ …,0
Heh... Nuts @ Walmart Bakersfield - Fashion Pl,1
#mcm forever goes out to Zach for being so thoughtful It's not so much the fact that he bought…,2
#doitlikemechallenge trial pt. 1 @ Pershing Square,1
La Patrona ️ @ Segerstrom Center for the Arts,0
Everything I remember as a kid started with the TEACUPS ride …,2
? That's the first,1
Amazing performance #TheWeeknd #themadnessfalltour #tellyourfriends #TheForum abelxo @ The Forum,2
A truth I keep learning and reaffirming is this Radical Self Love tip ***#radicalselflove…,0
{IT'S HERE} The Ladies of Delta Zeta invite Y•O•U to join in our Legacy and GO GREEK Full…,2
The one day a year I dress up. Company X-Mas party tonight. Whaaaaat. #xmasparty…,4
We are READY!!! @ Disneyland,4
---&gt; The start of new memories...here there everywhere!! Its time to write down our…,4
When my car breaks down..haha! ***best actor!!! Have no idea he was there lol*** #oldsmobile…,1
